origin_date,horizon,actual,vecm,var_aic,var_bic,naive,vecm_lower_90,vecm_upper_90,vecm_lower_95,vecm_upper_95
2026-03-19,1,0.4900000000000002,0.6036390088433968,0.6025517259113458,0.5996399618502624,0.6000000000000001,0.5565947198805237,0.65068329780627,0.5475822810381288,0.6596957366486649
2026-03-26,1,0.6299999999999999,0.5877930088189242,0.5871966897021849,0.5896380090497736,0.5899999999999999,0.54063024640863,0.6349557712292183,0.5315951111938833,0.6439909064439651
2026-04-02,1,0.6700000000000004,0.6701402178637482,0.6700341560196705,0.6696574690770698,0.6700000000000004,0.6229822925334468,0.7172981431940496,0.6139480839750185,0.7263323517524779
2026-04-09,1,0.6900000000000004,0.670345797792422,0.6707415240125937,0.6696578759800427,0.6699999999999999,0.6232065313054735,0.7174850642793704,0.6141758972868734,0.7265156982979706
2026-04-16,1,0.6699999999999999,0.6997201476601455,0.6997996713920522,0.6996654010441388,0.7000000000000002,0.6525993853783256,0.7468409099419653,0.6435722962749687,0.7558679990453222
2026-04-23,1,0.6400000000000001,0.6300704522236731,0.6299033524500606,0.6296492059729792,0.6299999999999999,0.5829619102449133,0.6771789942024329,0.5739371622277198,0.6862037422196263
2026-04-30,1,0.5899999999999999,0.5952754035056308,0.5948357762862153,0.599642518939394,0.6000000000000001,0.5481429118379771,0.6424078951732844,0.5391135756951854,0.6514372313160762
2026-05-07,1,0.6100000000000003,0.5918695219909459,0.5920910497454914,0.5896405769685503,0.5899999999999999,0.54475930815056,0.6389797358313318,0.5357342398489922,0.6480048041328996
2026-05-14,1,0.6300000000000003,0.6022415241052296,0.6025735503805957,0.599643363249882,0.6000000000000001,0.5551534966413711,0.649329551569088,0.5461326786614895,0.6583503695489696
2026-05-21,1,0.6099999999999999,0.6342115861075382,0.6346223396833502,0.6296508610521349,0.6299999999999999,0.587137047598952,0.6812861246161245,0.5781188137453718,0.6903043584697047
2026-05-28,1,0.6400000000000001,0.5998173931206126,0.6003726126969466,0.5996442035815269,0.6000000000000001,0.55276004942552,0.6468747368157051,0.5437451096424515,0.6558896765987736
2012-01-19,5,1.01,0.9816631748001274,0.9605347520897791,0.9686773547094188,0.98,0.8857449789443803,1.0775813706558746,0.8673695949587705,1.0959567546414843
