origin_date,horizon,actual,naive,lstm,fold
2023-09-05,20,-0.71,-0.97,-1.0242512,4
2023-09-06,1,-0.97,-1.0,-1.0039226,4
2023-09-06,5,-1.01,-1.0,-1.0199118,4
2023-09-06,20,-0.76,-1.0,-1.0588285,4
2023-09-07,1,-0.99,-0.97,-0.9735015,4
2023-09-07,5,-1.0,-0.97,-0.9884109,4
2023-09-07,20,-0.66,-0.97,-1.0334985,4
2023-09-08,1,-0.98,-0.99,-0.9958142,4
2023-09-08,5,-0.99,-0.99,-1.0070392,4
2023-09-08,20,-0.7,-0.99,-1.0497028,4
2023-09-11,1,-1.01,-0.98,-0.9844902,4
2023-09-11,5,-1.02,-0.98,-0.99344414,4
2023-09-11,20,-0.7,-0.98,-1.034378,4
2023-09-12,1,-1.01,-1.01,-1.0126138,4
2023-09-12,5,-1.05,-1.01,-1.019418,4
2023-09-12,20,-0.73,-1.01,-1.0505922,4
2023-09-13,1,-1.0,-1.01,-1.0101788,4
2023-09-13,5,-1.07,-1.01,-1.0091684,4
2023-09-13,20,-0.82,-1.01,-1.0200626,4
2023-09-14,1,-0.99,-1.0,-0.99988234,4
2023-09-14,5,-1.0,-1.0,-0.99567336,4
2023-09-14,20,-0.78,-1.0,-0.996126,4
2023-09-15,1,-1.02,-0.99,-0.9891067,4
2023-09-15,5,-1.01,-0.99,-0.9870862,4
2023-09-15,20,-0.88,-0.99,-0.988051,4
2023-09-18,1,-1.05,-1.02,-1.0185525,4
2023-09-18,5,-0.92,-1.02,-1.0168169,4
2023-09-18,20,-0.86,-1.02,-1.0092533,4
2023-09-19,1,-1.07,-1.05,-1.0484422,4
2023-09-19,5,-0.9,-1.05,-1.043546,4
2023-09-19,20,-0.82,-1.05,-1.0390784,4
2023-09-20,1,-1.0,-1.07,-1.0658548,4
2023-09-20,5,-0.87,-1.07,-1.0664726,4
2023-09-20,20,-0.8,-1.07,-1.0686483,4
2023-09-21,1,-1.01,-1.0,-0.9974474,4
2023-09-21,5,-0.85,-1.0,-0.99720883,4
2023-09-21,20,-0.7,-1.0,-1.0123051,4
2023-09-22,1,-0.92,-1.01,-1.0069335,4
2023-09-22,5,-0.84,-1.01,-1.0160346,4
2023-09-22,20,-0.71,-1.01,-1.0348675,4
2023-09-25,1,-0.9,-0.92,-0.9208579,4
2023-09-25,5,-0.84,-0.92,-0.92613584,4
2023-09-25,20,-0.71,-0.92,-0.9427433,4
2023-09-26,1,-0.87,-0.9,-0.9004895,4
2023-09-26,5,-0.71,-0.9,-0.9108313,4
2023-09-26,20,-0.69,-0.9,-0.9203555,4
2023-09-27,1,-0.85,-0.87,-0.87294805,4
2023-09-27,5,-0.76,-0.87,-0.88447803,4
2023-09-27,20,-0.62,-0.87,-0.89527166,4
2023-09-28,1,-0.84,-0.85,-0.8534117,4
2023-09-28,5,-0.66,-0.85,-0.86640346,4
2023-09-28,20,-0.64,-0.85,-0.88018435,4
2023-09-29,1,-0.84,-0.84,-0.8450291,4
2023-09-29,5,-0.7,-0.84,-0.855331,4
2023-09-29,20,-0.61,-0.84,-0.8664687,4
2023-10-02,1,-0.71,-0.84,-0.8452766,4
2023-10-02,5,-0.7,-0.84,-0.8554323,4
2023-10-02,20,-0.63,-0.84,-0.86960137,4
2023-10-03,1,-0.76,-0.71,-0.71272945,4
2023-10-03,5,-0.73,-0.71,-0.72599363,4
2023-10-03,20,-0.58,-0.71,-0.7482606,4
2023-10-04,1,-0.66,-0.76,-0.76354784,4
2023-10-04,5,-0.82,-0.76,-0.78054845,4
2023-10-04,20,-0.61,-0.76,-0.79219925,4
2023-10-05,1,-0.7,-0.66,-0.6652613,4
2023-10-05,5,-0.78,-0.66,-0.67674464,4
2023-10-05,20,-0.7,-0.66,-0.69111156,4
2023-10-06,1,-0.7,-0.7,-0.7073667,4
2023-10-06,5,-0.88,-0.7,-0.7164632,4
2023-10-06,20,-0.64,-0.7,-0.7171123,4
2023-10-09,1,-0.73,-0.7,-0.703567,4
2023-10-09,5,-0.86,-0.7,-0.7127005,4
2023-10-09,20,-0.64,-0.7,-0.7283976,4
2023-10-10,1,-0.82,-0.73,-0.7335417,4
2023-10-10,5,-0.82,-0.73,-0.7410099,4
2023-10-10,20,-0.68,-0.73,-0.76344067,4
2023-10-11,1,-0.78,-0.82,-0.8231473,4
2023-10-11,5,-0.8,-0.82,-0.8219754,4
2023-10-11,20,-0.76,-0.82,-0.8378615,4
2023-10-12,1,-0.88,-0.78,-0.78048766,4
2023-10-12,5,-0.7,-0.78,-0.7766774,4
2023-10-12,20,-0.72,-0.78,-0.80539286,4
2023-10-13,1,-0.86,-0.88,-0.8795594,4
2023-10-13,5,-0.71,-0.88,-0.88449866,4
2023-10-13,20,-0.73,-0.88,-0.91868246,4
2023-10-16,1,-0.82,-0.86,-0.8595739,4
2023-10-16,5,-0.71,-0.86,-0.86167634,4
2023-10-16,20,-0.73,-0.86,-0.9076123,4
2023-10-17,1,-0.8,-0.82,-0.8186747,4
2023-10-17,5,-0.69,-0.82,-0.8221889,4
2023-10-17,20,-0.72,-0.82,-0.8680515,4
2023-10-18,1,-0.7,-0.8,-0.7986866,4
2023-10-18,5,-0.62,-0.8,-0.80453753,4
2023-10-18,20,-0.76,-0.8,-0.83430517,4
2023-10-19,1,-0.71,-0.7,-0.69953454,4
2023-10-19,5,-0.64,-0.7,-0.7079559,4
2023-10-19,20,-0.76,-0.7,-0.73507625,4
2023-10-20,1,-0.71,-0.71,-0.71185863,4
2023-10-20,5,-0.61,-0.71,-0.7221559,4
2023-10-20,20,-0.79,-0.71,-0.73422134,4
2023-10-23,1,-0.69,-0.71,-0.714251,4
2023-10-23,5,-0.63,-0.71,-0.72114843,4
2023-10-23,20,-0.76,-0.71,-0.73042244,4
2023-10-24,1,-0.62,-0.69,-0.69544,4
2023-10-24,5,-0.58,-0.69,-0.69885457,4
2023-10-24,20,-0.74,-0.69,-0.7069598,4
2023-10-25,1,-0.64,-0.62,-0.6254402,4
2023-10-25,5,-0.61,-0.62,-0.6288633,4
2023-10-25,20,-0.75,-0.62,-0.63207215,4
2023-10-26,1,-0.61,-0.64,-0.64305836,4
2023-10-26,5,-0.7,-0.64,-0.6532838,4
2023-10-26,20,-0.72,-0.64,-0.6527823,4
2023-10-27,1,-0.63,-0.61,-0.61580783,4
2023-10-27,5,-0.64,-0.61,-0.623179,4
2023-10-27,20,-0.73,-0.61,-0.6312785,4
2023-10-30,1,-0.58,-0.63,-0.6359704,4
2023-10-30,5,-0.64,-0.63,-0.6420818,4
2023-10-30,20,-0.76,-0.63,-0.64438254,4
2023-10-31,1,-0.61,-0.58,-0.58246726,4
2023-10-31,5,-0.68,-0.58,-0.5862668,4
2023-10-31,20,-0.71,-0.58,-0.5899956,4
2023-11-01,1,-0.7,-0.61,-0.61372435,4
2023-11-01,5,-0.76,-0.61,-0.61848027,4
2023-11-01,20,-0.66,-0.61,-0.61593485,4
2023-11-02,1,-0.64,-0.7,-0.70380676,4
2023-11-02,5,-0.72,-0.7,-0.7024327,4
2023-11-02,20,-0.64,-0.7,-0.69832104,4
2023-11-03,1,-0.64,-0.64,-0.64090127,4
2023-11-03,5,-0.73,-0.64,-0.6341443,4
2023-11-03,20,-0.64,-0.64,-0.6498404,4
2023-11-06,1,-0.68,-0.64,-0.64175266,4
2023-11-06,5,-0.73,-0.64,-0.6323266,4
2023-11-06,20,-0.66,-0.64,-0.6231304,4
2023-11-07,1,-0.76,-0.68,-0.67818457,4
2023-11-07,5,-0.72,-0.68,-0.67371243,4
2023-11-07,20,-0.73,-0.68,-0.6661924,4
2023-11-08,1,-0.72,-0.76,-0.7607655,4
2023-11-08,5,-0.76,-0.76,-0.7580334,4
2023-11-08,20,-0.77,-0.76,-0.76344085,4
2023-11-09,1,-0.73,-0.72,-0.71896124,4
2023-11-09,5,-0.76,-0.72,-0.70923734,4
2023-11-09,20,-0.75,-0.72,-0.7138454,4
2023-11-10,1,-0.73,-0.73,-0.7267245,4
2023-11-10,5,-0.79,-0.73,-0.7235132,4
2023-11-10,20,-0.78,-0.73,-0.72668654,4
2023-11-13,1,-0.72,-0.73,-0.7284719,4
2023-11-13,5,-0.76,-0.73,-0.7241272,4
2023-11-13,20,-0.78,-0.73,-0.72596294,4
2023-11-14,1,-0.76,-0.72,-0.71863556,4
2023-11-14,5,-0.74,-0.72,-0.7151048,4
2023-11-14,20,-0.82,-0.72,-0.7179123,4
2023-11-15,1,-0.76,-0.76,-0.76171154,4
2023-11-15,5,-0.75,-0.76,-0.7532284,4
2023-11-15,20,-0.73,-0.76,-0.7440815,4
2023-11-16,1,-0.79,-0.76,-0.75727755,4
2023-11-16,5,-0.72,-0.76,-0.7507121,4
2023-11-16,20,-0.77,-0.76,-0.7502096,4
2023-11-17,1,-0.76,-0.79,-0.7901158,4
2023-11-17,5,-0.73,-0.79,-0.78542143,4
2023-11-17,20,-0.83,-0.79,-0.78591776,4
2023-11-20,1,-0.74,-0.76,-0.7584247,4
2023-11-20,5,-0.76,-0.76,-0.7531094,4
2023-11-20,20,-0.82,-0.76,-0.7583346,4
2023-11-21,1,-0.75,-0.74,-0.73983645,4
2023-11-21,5,-0.71,-0.74,-0.73685575,4
2023-11-21,20,-0.86,-0.74,-0.73808134,4
2023-11-22,1,-0.72,-0.75,-0.7524587,4
2023-11-22,5,-0.66,-0.75,-0.75190437,4
2023-11-22,20,-0.85,-0.75,-0.7577269,4
2023-11-23,1,-0.73,-0.72,-0.7200333,4
2023-11-23,5,-0.64,-0.72,-0.7142094,4
2023-11-23,20,-0.83,-0.72,-0.7192715,4
2023-11-24,1,-0.76,-0.73,-0.7296208,4
2023-11-24,5,-0.64,-0.73,-0.7225184,4
2023-11-24,20,-0.78,-0.73,-0.7156465,4
2023-11-27,1,-0.71,-0.76,-0.75753856,4
2023-11-27,5,-0.66,-0.76,-0.7487157,4
2023-11-27,20,-0.78,-0.76,-0.7411533,4
2023-11-28,1,-0.66,-0.71,-0.70870566,4
2023-11-28,5,-0.73,-0.71,-0.69714373,4
2023-11-28,20,-0.78,-0.71,-0.6864466,4
2023-11-29,1,-0.64,-0.66,-0.6600256,4
2023-11-29,5,-0.77,-0.66,-0.65041643,4
2023-11-29,20,-0.85,-0.66,-0.62908554,4
2023-11-30,1,-0.64,-0.64,-0.6416096,4
2023-11-30,5,-0.75,-0.64,-0.6351719,4
2023-11-30,20,-0.81,-0.64,-0.6072922,4
2023-12-01,1,-0.66,-0.64,-0.63841236,4
2023-12-01,5,-0.78,-0.64,-0.63428545,4
2023-12-01,20,-0.78,-0.64,-0.6046235,4
2023-12-04,1,-0.73,-0.66,-0.6615059,4
2023-12-04,5,-0.78,-0.66,-0.65437824,4
2023-12-04,20,-0.78,-0.66,-0.627893,4
2023-12-05,1,-0.77,-0.73,-0.72813183,4
2023-12-05,5,-0.82,-0.73,-0.72161263,4
2023-12-05,20,-0.78,-0.73,-0.6979379,4
2023-12-06,1,-0.75,-0.77,-0.7685972,4
2023-12-06,5,-0.73,-0.77,-0.7567262,4
2023-12-06,20,-0.82,-0.77,-0.7424256,4
2023-12-07,1,-0.78,-0.75,-0.74764675,4
2023-12-07,5,-0.77,-0.75,-0.7323041,4
2023-12-07,20,-0.81,-0.75,-0.7197385,4
2023-12-08,1,-0.78,-0.78,-0.777407,4
2023-12-08,5,-0.83,-0.78,-0.7659044,4
2023-12-08,20,-0.8,-0.78,-0.75133294,4
2023-12-11,1,-0.82,-0.78,-0.77552605,4
2023-12-11,5,-0.82,-0.78,-0.7671323,4
2023-12-11,20,-0.81,-0.78,-0.76358986,4
2023-12-12,1,-0.73,-0.82,-0.8168386,4
2023-12-12,5,-0.86,-0.82,-0.80875796,4
2023-12-12,20,-0.79,-0.82,-0.8054699,4
2023-12-13,1,-0.77,-0.73,-0.7277059,4
2023-12-13,5,-0.85,-0.73,-0.7195846,4
2023-12-13,20,-0.77,-0.73,-0.72309405,4
2023-12-14,1,-0.83,-0.77,-0.7726579,4
2023-12-14,5,-0.83,-0.77,-0.76644164,4
2023-12-14,20,-0.74,-0.77,-0.7543395,4
2023-12-15,1,-0.82,-0.83,-0.8294832,4
2023-12-15,5,-0.78,-0.83,-0.815431,4
2023-12-15,20,-0.57,-0.83,-0.79841894,4
2023-12-18,1,-0.86,-0.82,-0.8167959,4
2023-12-18,5,-0.78,-0.82,-0.8013132,4
2023-12-18,20,-0.57,-0.82,-0.79008657,4
2023-12-19,1,-0.85,-0.86,-0.8561604,4
2023-12-19,5,-0.78,-0.86,-0.8452851,4
2023-12-19,20,-0.55,-0.86,-0.83333737,4
2023-12-20,1,-0.83,-0.85,-0.84631354,4
2023-12-20,5,-0.85,-0.85,-0.83486193,4
2023-12-20,20,-0.6,-0.85,-0.83085686,4
2023-12-21,1,-0.78,-0.83,-0.82823724,4
2023-12-21,5,-0.81,-0.83,-0.81683373,4
2023-12-21,20,-0.56,-0.83,-0.8051984,4
2023-12-22,1,-0.78,-0.78,-0.7775995,4
2023-12-22,5,-0.78,-0.78,-0.76949203,4
2023-12-22,20,-0.59,-0.78,-0.7549031,4
2023-12-25,1,-0.78,-0.78,-0.7786699,4
2023-12-25,5,-0.78,-0.78,-0.7726294,4
2023-12-25,20,-0.62,-0.78,-0.749321,4
2023-12-26,1,-0.85,-0.78,-0.77873635,4
2023-12-26,5,-0.78,-0.78,-0.77285564,4
2023-12-26,20,-0.59,-0.78,-0.7488705,4
2023-12-27,1,-0.81,-0.85,-0.8493726,4
2023-12-27,5,-0.82,-0.85,-0.844698,4
2023-12-27,20,-0.53,-0.85,-0.82418144,4
2023-12-28,1,-0.78,-0.81,-0.8090974,4
2023-12-28,5,-0.81,-0.81,-0.79885644,4
2023-12-28,20,-0.53,-0.81,-0.7902052,4
2023-12-29,1,-0.78,-0.78,-0.7783262,4
2023-12-29,5,-0.8,-0.78,-0.7715435,4
2023-12-29,20,-0.54,-0.78,-0.75496393,4
2024-01-01,1,-0.78,-0.78,-0.7792414,4
2024-01-01,5,-0.81,-0.78,-0.77832377,4
2024-01-01,20,-0.57,-0.78,-0.7670738,4
2024-01-02,1,-0.82,-0.78,-0.7791329,4
2024-01-02,5,-0.79,-0.78,-0.77458787,4
2024-01-02,20,-0.63,-0.78,-0.7549895,4
2024-01-03,1,-0.81,-0.82,-0.81819224,4
2024-01-03,5,-0.77,-0.82,-0.81753993,4
2024-01-03,20,-0.65,-0.82,-0.8007433,4
2024-01-04,1,-0.8,-0.81,-0.80958706,4
2024-01-04,5,-0.74,-0.81,-0.8052405,4
2024-01-04,20,-0.68,-0.81,-0.7971438,4
2024-01-05,1,-0.81,-0.8,-0.7981819,4
2024-01-05,5,-0.57,-0.8,-0.7965402,4
2024-01-05,20,-0.68,-0.8,-0.79319185,4
2024-01-08,1,-0.79,-0.81,-0.80800563,4
2024-01-08,5,-0.57,-0.81,-0.8072344,4
2024-01-08,20,-0.65,-0.81,-0.804047,4
2024-01-09,1,-0.77,-0.79,-0.7902767,4
2024-01-09,5,-0.55,-0.79,-0.78773856,4
2024-01-09,20,-0.65,-0.79,-0.785944,4
2024-01-10,1,-0.74,-0.77,-0.7706418,4
2024-01-10,5,-0.6,-0.77,-0.76895666,4
2024-01-10,20,-0.65,-0.77,-0.76313,4
2024-01-11,1,-0.57,-0.74,-0.74101806,4
2024-01-11,5,-0.56,-0.74,-0.74131244,4
2024-01-11,20,-0.63,-0.74,-0.73704565,4
2024-01-12,1,-0.57,-0.57,-0.5740258,4
2024-01-12,5,-0.59,-0.57,-0.57582575,4
2024-01-12,20,-0.66,-0.57,-0.571522,4
2024-01-15,1,-0.55,-0.57,-0.5757745,4
2024-01-15,5,-0.62,-0.57,-0.5802239,4
2024-01-15,20,-0.67,-0.57,-0.5575525,4
2024-01-16,1,-0.6,-0.55,-0.5536234,4
2024-01-16,5,-0.59,-0.55,-0.5566468,4
2024-01-16,20,-0.7,-0.55,-0.5337353,4
2024-01-17,1,-0.56,-0.6,-0.6006979,4
2024-01-17,5,-0.53,-0.6,-0.6080805,4
2024-01-17,20,-0.7,-0.6,-0.58802015,4
2024-01-18,1,-0.59,-0.56,-0.5607147,4
2024-01-18,5,-0.53,-0.56,-0.57032096,4
2024-01-18,20,-0.7,-0.56,-0.5771932,4
2024-01-19,1,-0.62,-0.59,-0.5918106,4
2024-01-19,5,-0.54,-0.59,-0.6012065,4
2024-01-19,20,-0.71,-0.59,-0.6128892,4
2024-01-22,1,-0.59,-0.62,-0.622003,4
2024-01-22,5,-0.57,-0.62,-0.6306326,4
2024-01-22,20,-0.71,-0.62,-0.66032636,4
2024-01-23,1,-0.53,-0.59,-0.59229046,4
2024-01-23,5,-0.63,-0.59,-0.59708357,4
2024-01-23,20,-0.66,-0.59,-0.6347055,4
2024-01-24,1,-0.53,-0.53,-0.5330389,4
2024-01-24,5,-0.65,-0.53,-0.5398887,4
2024-01-24,20,-0.64,-0.53,-0.5779977,4
2024-01-25,1,-0.54,-0.53,-0.53399456,4
2024-01-25,5,-0.68,-0.53,-0.5433836,4
2024-01-25,20,-0.69,-0.53,-0.5710538,4
2024-01-26,1,-0.57,-0.54,-0.54544604,4
2024-01-26,5,-0.68,-0.54,-0.5541606,4
2024-01-26,20,-0.71,-0.54,-0.58010525,4
2024-01-29,1,-0.63,-0.57,-0.57403934,4
2024-01-29,5,-0.65,-0.57,-0.5815655,4
2024-01-29,20,-0.71,-0.57,-0.60986614,4
2024-01-30,1,-0.65,-0.63,-0.6336442,4
2024-01-30,5,-0.65,-0.63,-0.63699937,4
2024-01-30,20,-0.68,-0.63,-0.6669575,4
2024-01-31,1,-0.68,-0.65,-0.6503462,4
2024-01-31,5,-0.65,-0.65,-0.64919204,4
2024-01-31,20,-0.67,-0.65,-0.6778306,4
2024-02-01,1,-0.68,-0.68,-0.6798909,4
2024-02-01,5,-0.63,-0.68,-0.6740585,4
2024-02-01,20,-0.7,-0.68,-0.69548076,4
2024-02-02,1,-0.65,-0.68,-0.6801773,4
2024-02-02,5,-0.66,-0.68,-0.6715667,4
2024-02-02,20,-0.67,-0.68,-0.6853554,4
2024-02-05,1,-0.65,-0.65,-0.647325,4
2024-02-05,5,-0.67,-0.65,-0.6503928,4
2024-02-05,20,-0.68,-0.65,-0.6741632,4
2024-02-06,1,-0.65,-0.65,-0.64761806,4
2024-02-06,5,-0.7,-0.65,-0.659216,4
2024-02-06,20,-0.68,-0.65,-0.69389695,4
2024-02-07,1,-0.63,-0.65,-0.6523855,4
2024-02-07,5,-0.7,-0.65,-0.6594896,4
2024-02-07,20,-0.73,-0.65,-0.69211,4
2024-02-08,1,-0.66,-0.63,-0.6323719,4
2024-02-08,5,-0.7,-0.63,-0.6387492,4
2024-02-08,20,-0.73,-0.63,-0.6730655,4
2024-02-09,1,-0.67,-0.66,-0.66235864,4
2024-02-09,5,-0.71,-0.66,-0.67238814,4
2024-02-09,20,-0.7,-0.66,-0.71377707,4
2024-02-12,1,-0.7,-0.67,-0.67322,4
2024-02-12,5,-0.71,-0.67,-0.6844194,4
2024-02-12,20,-0.72,-0.67,-0.7457797,4
2024-02-13,1,-0.7,-0.7,-0.70312685,4
2024-02-13,5,-0.66,-0.7,-0.7121293,4
2024-02-13,20,-0.72,-0.7,-0.77201927,4
2024-02-14,1,-0.7,-0.7,-0.7001322,4
2024-02-14,5,-0.64,-0.7,-0.71253824,4
2024-02-14,20,-0.72,-0.7,-0.7668069,4
2024-02-15,1,-0.71,-0.7,-0.70161635,4
2024-02-15,5,-0.69,-0.7,-0.70771277,4
2024-02-15,20,-0.7,-0.7,-0.7485788,4
2024-02-16,1,-0.71,-0.71,-0.71256876,4
2024-02-16,5,-0.71,-0.71,-0.7168348,4
2024-02-16,20,-0.71,-0.71,-0.75971127,4
2024-02-19,1,-0.66,-0.71,-0.7111885,4
2024-02-19,5,-0.71,-0.71,-0.71805245,4
2024-02-19,20,-0.69,-0.71,-0.7643472,4
2024-02-20,1,-0.64,-0.66,-0.662159,4
2024-02-20,5,-0.68,-0.66,-0.6689642,4
2024-02-20,20,-0.66,-0.66,-0.7170186,4
2024-02-21,1,-0.69,-0.64,-0.6458535,4
2024-02-21,5,-0.67,-0.64,-0.65459764,4
2024-02-21,20,-0.64,-0.64,-0.6922583,4
2024-02-22,1,-0.71,-0.69,-0.6949424,4
2024-02-22,5,-0.7,-0.69,-0.70333546,4
2024-02-22,20,-0.64,-0.69,-0.74090236,4
2024-02-23,1,-0.71,-0.71,-0.71292,4
2024-02-23,5,-0.67,-0.71,-0.71984786,4
2024-02-23,20,-0.66,-0.71,-0.76896,4
2024-02-26,1,-0.68,-0.71,-0.71309304,4
2024-02-26,5,-0.68,-0.71,-0.7154191,4
2024-02-26,20,-0.65,-0.71,-0.7657651,4
2024-02-27,1,-0.67,-0.68,-0.682765,4
