origin_date,horizon,actual,var_aic,naive
2026-03-12,5,0.6000000000000001,0.6995546569618228,0.7000000000000002
2026-03-19,5,0.5899999999999999,0.6004961832316036,0.6000000000000001
2026-03-26,5,0.6700000000000004,0.5874655693774096,0.5899999999999999
2026-04-02,5,0.6699999999999999,0.6687794104851644,0.6700000000000004
2026-04-09,5,0.7000000000000002,0.6674900340446435,0.6699999999999999
2026-04-16,5,0.6299999999999999,0.6974156081375846,0.7000000000000002
2026-04-23,5,0.6000000000000001,0.6288124687336226,0.6299999999999999
2026-04-30,5,0.5899999999999999,0.5975080793245029,0.6000000000000001
2026-05-07,5,0.6000000000000001,0.5882897736739012,0.5899999999999999
2026-05-14,5,0.6299999999999999,0.5989135215376462,0.6000000000000001
2026-05-21,5,0.6000000000000001,0.629215314640211,0.6299999999999999
2026-05-28,5,0.6300000000000003,0.5985407863564387,0.6000000000000001
2012-01-19,20,0.9599999999999996,0.9325657992949333,0.98
2012-01-26,20,0.9599999999999996,0.9603161019233337,1.01
2012-02-02,20,0.8999999999999999,0.9043791718127007,0.95
2012-02-09,20,0.8399999999999999,0.9549655278283397,0.9999999999999998
2012-02-16,20,0.94,0.9132112538641141,0.9599999999999996
2012-02-23,20,0.9600000000000002,0.9149192664415398,0.9599999999999996
2012-03-01,20,0.9000000000000001,0.8530674401011588,0.8999999999999999
2012-03-08,20,0.8799999999999999,0.790014274417105,0.8399999999999999
2012-03-15,20,0.8199999999999998,0.8958788368376347,0.94
2012-03-22,20,0.71,0.9208863260146783,0.9600000000000002
2012-03-29,20,0.6799999999999997,0.8566631800409445,0.9000000000000001
2012-04-05,20,0.7,0.8342653244420022,0.8799999999999999
2012-04-12,20,0.75,0.7700042005383496,0.8199999999999998
2012-04-19,20,0.6599999999999999,0.6606018159641296,0.71
2012-04-26,20,0.7200000000000002,0.6298648307087394,0.6799999999999997
2012-05-03,20,0.6799999999999999,0.6494338266152849,0.7
2012-05-10,20,0.76,0.7007027074855643,0.75
2012-05-17,20,0.75,0.6112218177740941,0.6599999999999999
2012-05-24,20,0.7,0.6730310107167485,0.7200000000000002
2012-05-31,20,0.72,0.6339748801279571,0.6799999999999999
2012-06-07,20,0.7,0.7136809181813447,0.76
2012-06-14,20,0.6599999999999999,0.7050403719794933,0.75
2012-06-21,20,0.6699999999999999,0.6562039839931424,0.7
2012-06-28,20,0.6299999999999999,0.6771481316049761,0.72
2012-07-05,20,0.6099999999999999,0.6554872736102902,0.7
2012-07-12,20,0.6500000000000001,0.6132292839475162,0.6599999999999999
2012-07-19,20,0.72,0.6224720399346373,0.6699999999999999
2012-07-26,20,0.6900000000000002,0.579245074210287,0.6299999999999999
2012-08-02,20,0.6400000000000001,0.5641802407028,0.6099999999999999
