origin_date,origin_idx,horizon,actual,naive,arima_aic,arima_aic_converged,arima_bic,arima_bic_converged
2017-06-01,1900,5,0.71,0.73,0.7293158016341862,False,0.7263414747071684,True
2017-06-01,1900,20,0.6199999999999999,0.73,0.7197855532718146,False,0.7153658988286734,True
2017-06-08,1905,1,0.6799999999999999,0.71,0.7090419453895465,True,0.7092596991100981,True
2017-06-08,1905,5,0.62,0.71,0.7071193252275548,True,0.7062984955504905,True
2017-06-08,1905,20,0.7000000000000002,0.71,0.6967304149786405,True,0.695193982201962,True
2017-06-15,1910,1,0.63,0.62,0.6216190804520112,True,0.6192144405120271,True
2017-06-15,1910,5,0.57,0.62,0.6188849362167199,True,0.6160722025601354,True
2017-06-15,1910,20,0.7,0.62,0.6072407446722187,True,0.6042888102405414,True
2017-06-22,1915,1,0.58,0.57,0.5700226211308953,True,0.5691903568884429,True
2017-06-22,1915,5,0.6199999999999999,0.57,0.5678334055543439,True,0.5659517844422145,True
2017-06-22,1915,20,0.6399999999999999,0.57,0.5558050890413175,True,0.553807137768858,True
2017-06-29,1920,1,0.6599999999999999,0.6199999999999999,0.6212936713828949,True,0.6192185401193602,True
2017-06-29,1920,5,0.7000000000000002,0.6199999999999999,0.614989711780343,True,0.6160927005968015,True
2017-06-29,1920,20,0.7,0.6199999999999999,0.6030192621842718,True,0.6043708023872065,True
2017-07-06,1925,1,0.72,0.7000000000000002,0.7003672560265551,True,0.6992621486115203,True
2017-07-06,1925,5,0.7,0.7000000000000002,0.6949365366185342,True,0.6963107430576008,True
2017-07-06,1925,20,0.6499999999999999,0.7000000000000002,0.6836348378053683,True,0.6852429722304025,True
2017-07-13,1930,1,0.71,0.7,0.7012052352350545,True,0.6992640505213074,True
2017-07-13,1930,5,0.6399999999999999,0.7,0.697826960728177,True,0.6963202526065371,True
2017-07-13,1930,20,0.6300000000000001,0.7,0.6868210671725159,True,0.6852810104261483,True
2017-07-20,1935,1,0.6299999999999999,0.6399999999999999,0.6393645577199982,False,0.6392349054898315,False
